ESES,USD,United States,0.5685279187817259,Oil & Gas,Oil Equipment & Services,-0.9670121003147881,-0.9614299409922186,-0.8755232796006941,0.07696034188811272,0.06542595510051931,0.6357579162939037,6.538734397849785,1.131081408336112,-0.8183742868280708
EDAP,USD,France,0.5678391959798995,Health Care,Medical Equipment,0.11913694751974907,-0.07344153343750888,0.5425940801575557,0.055140592206274854,0.04439100233344007,0.060571695114905254,0.9166074803578221,0.8380644449840117,0.057892691873683955
EDGE,USD,United States,0.5853658536585366,Health Care,Biotechnology,-0.9520365771983867,-0.5408531594095941,0.1729006884076915,0.05918251061071114,0.061918713836636434,0.05637940064822059,0.8870492735745285,0.9149394107604492,-0.7809944685593233
EDGW,USD,United States,0.4742268041237113,Technology,Computer Services,-0.4021661959290095,-0.16463792963006474,-0.03320314555700593,0.01969523289382519,0.020869308766079078,0.02860789294625142,0.4307536160426994,0.29542849340737787,-0.22680286855744836
EDIT,USD,United States,0.43243243243243246,Health Care,Biotechnology,0.17365134367219123,-0.2712131756415474,0.01934075633767863,0.040689638621698374,0.0424079829595002,0.047629106696642505,0.7545528579377321,0.6407810697958962,0.0833519020485407
EDUC,USD,United States,0.48743718592964824,Consumer Services,Publishing,0.8248327920201499,-0.31727326239752135,-0.08821334284441347,0.0372935475762329,0.04065171060771792,0.0338796820367022,0.494158740024111,0.577749154734976,0.3508637207431955
EGAN,USD,United States,0.46368715083798884,Technology,Software,5.478791029931235,0.31975285661973224,0.627092848651171,0.058046801007991596,0.05749746518486276,0.05616394465310936,0.9678990837316089,0.8973817663823287,1.5453469370463497
EGLT,USD,United States,0.5818181818181818,Health Care,Pharmaceuticals,-0.9807143297369889,-0.7681996538399146,-0.65356321644004,0.09003683123565445,0.07498392314593813,0.06291851122953386,0.9843830776411302,1.389020580478179,-0.8611271435340547
EHTH,USD,United States,0.4563758389261745,Financials,Life Insurance,4.580616590677702,1.1801136965429349,0.6035919776104675,0.0336098213282263,0.03269359423968213,0.03487130755019788,0.5492365294157939,0.5260769164107539,1.3623328704223083
EIDX,USD,United States,0.6666666666666666,Health Care,Biotechnology,nan,1.0128630023160061,0.6931547188677856,nan,nan,0.043326786517651754,0.6484664140677312,nan,nan
EIGR,USD,United States,0.532258064516129,Health Care,Biotechnology,0.31555759625462504,0.15166656125986105,0.3602362444285759,0.04768994549529848,0.04914763893011108,0.054510603854523304,0.840309376424671,0.7341773788524514,0.14697759187118598
EKSO,USD,United States,0.5967741935483871,Health Care,Medical Equipment,-0.37309533355332614,0.008546583266475833,0.9032263900487357,0.04544495614113552,0.07286839458852037,0.06798026808837211,1.0491764969561892,0.6921969495536495,-0.20822688448857152
LOCO,USD,United States,0.48214285714285715,Consumer Services,Restaurants & Bars,0.14148731497403408,0.02470100094034526,-0.15227436650207,0.027328511021089557,0.02432505681501092,0.03185529288178326,0.49170574917179954,0.41355541448544386,0.06840409722821361
EMITF,USD,Israel,0.5786516853932584,Financials,Real Estate Holding & Development,-0.735232097007501,-0.6052634117957273,-0.5135140457488608,0.06053424808169319,0.04507367784107579,0.04233284772963816,0.6943746603473622,0.866718532233663,-0.4854439748749424
ESLT,USD,Israel,0.39664804469273746,Industrials,Defense,0.14810122248162877,0.02195496632839018,0.12094355487942092,0.015680646776923542,0.013908198912073217,0.01722190860898354,0.29140862176012944,0.24644070845871374,0.0714948541554592
ERI,USD,United States,0.35185185185185186,Consumer Services,Gambling,2.0653256587107696,0.011316622961893326,0.3573594315236814,0.030457417870145213,0.026517816771409,0.02533121513905853,0.39520535288034153,0.47478415696602994,0.7508071449222411
SOLO,USD,Canada,0.7777777777777778,Consumer Goods,Automobiles,nan,0.5203248048808143,2.5117395577071395,0.19026261499038732,nan,0.17755198425413712,2.425936517235276,2.7374023400364322,nan
SOLOW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ESIO,USD,United States,0.4494949494949495,Industrials,Electronic Equipment,3.564688069250986,0.36628745963024195,0.020068425588081494,0.06618092348961273,0.05406418954427999,0.03239388266001309,0.5011869604877689,0.999310030239794,1.1365130632062574
ECOR,USD,United States,0.6666666666666666,Health Care,Health Care Providers,nan,-0.3086926073786183,0.36993407526191385,nan,nan,0.05254635854918122,0.7832297170257448,nan,nan
EA,USD,United States,0.4472361809045226,Consumer Goods,Toys,0.14515946684420442,-0.150800938053156,0.2966671052770925,0.025288769928438357,0.021848665021515584,0.0235516230520681,0.3676918001121287,0.39663885788636255,0.07012123932020176
EFII,USD,United States,0.44221105527638194,Technology,Computer Hardware,-0.4441597475912334,-0.236208978704406,0.049596611238512556,0.02581983724784265,0.03480018377767345,0.024724206916964458,0.3844785964560829,0.40496832332202276,-0.2544530515059654
ELSE,USD,United States,0.5025125628140703,Industrials,Electronic Equipment,-0.14850377468043335,-0.07716192613363551,0.004265032443953928,0.028532879010032406,0.02795680914064351,0.0370629912833099,0.5102373261129198,0.3828087423612562,-0.0772344689361405
ESBK,USD,United States,0.4623115577889447,Financials,Banks,-0.07152571203597126,-0.12823928530350312,0.006946258969481558,0.014945906088914369,0.011914634454914452,0.031793702010835624,0.41491708674176025,0.20273613398363688,-0.03642629344505832
ELOX,USD,United States,0.542713567839196,Health Care,Biotechnology,1.8750142881470984,-0.3251171020108923,-0.042464701573379754,0.05021163373022742,0.0652801118761569,0.07849044036660169,1.143274776661088,0.7843307921365046,0.6955867091207981
ELTK,USD,Israel,0.5527638190954773,Industrials,Electrical Components & Equipment,-0.5586731983811962,-0.4926687692827342,-0.183923897582582,0.04427140952396467,0.05751592197453948,0.05476788043628872,0.7931404149569016,0.6521585859043595,-0.3356756803948814
EMCI,USD,United States,0.46733668341708545,Financials,Property & Casualty Insurance,0.23879745782433723,0.32463146968176654,0.018268852552298195,0.02270842915171095,0.018282520884994716,0.02436404804189542,0.3772829770896703,0.3561677941875372,0.11301278421424121
EMCF,USD,United States,0.43575418994413406,Financials,Banks,0.15980443792943497,-0.15414180695058582,0.0311602053803285,0.024141346897322294,0.0271539721728492,0.03367289013175611,0.379387545936062,0.34649351189231764,0.07694217018809102
EMKR,USD,United States,0.507537688442211,Technology,Semiconductors,-0.5744187503235194,-0.22947391150562063,-0.12857144870800652,0.025431245687865617,0.02848852743653643,0.05063530972051532,0.7709880855628167,0.3797694845083766,-0.34763411364750185
EMMS,USD,United States,0.5226130653266332,Consumer Services,Broadcasting & Entertainment,0.4919357180839109,-0.2925430604600351,0.15987466052180055,0.030498403021032575,0.03199124781211518,0.05665337790859333,0.8621888912722511,0.4625311827019511,0.22144820523995645
NYNY,USD,United States,0.547486033519553,Consumer Services,Gambling,-0.5388269639073634,0.15376328955921104,0.059229773089541034,0.05872968345035665,0.04590422564433842,0.05203811139996858,0.9050216063751262,0.9041319843963301,-0.3209027786151407
ENTA,USD,United States,0.3888888888888889,Health Care,Biotechnology,2.1092093707668056,0.1268429062988216,0.3595933936763594,0.032142836546124015,0.029476290932272293,0.03321668017312231,0.5266975405929673,0.5061858961145103,0.7632950322526306
ECPG,USD,United States,0.457286432160804,Financials,Consumer Finance,-0.11217067852979813,-0.24714083987546875,0.14851086974444686,0.023070483646937534,0.021159673435789103,0.037486380751746026,0.5722059399566174,0.35815021846226835,-0.05775304645215118
WIRE,USD,United States,0.40703517587939697,Industrials,Electrical Components & Equipment,0.28604610202357206,0.14324968064709723,0.1409580101669342,0.017632693272459175,0.017592296848824764,0.02636032034263771,0.4102655414778432,0.2754314738331714,0.13403972682775622
ENDP,USD,Ireland,0.5125628140703518,Health Care,Pharmaceuticals,-0.1765296101008382,-0.5121806803749902,0.12465749691156376,0.04005379030009054,0.03978977947838661,0.029457576329867417,0.4586901509774943,0.6294947267441531,-0.09254730707371761
ECYT,USD,United States,0.5319148936170213,Health Care,Biotechnology,7.723919755187121,0.738406057573261,0.3507890186871354,0.058053390588148575,0.09349530034664597,0.06913583324025727,1.0823006878953363,0.8993592597550953,1.953628235778349
ELGX,USD,United States,0.49246231155778897,Health Care,Medical Equipment,-0.903318911191564,-0.6492145274634068,-0.06424597949739261,0.05425361934923018,0.04846050614238549,0.039185802233709134,0.60223050880585,0.8369840742647956,-0.6890641725235962
NDRA,USD,United States,0.6,nan,nan,nan,0.006535640240108806,1.0533326609623899,0.07433978055327597,nan,0.0708733289054284,1.0707968880640388,1.137179975032079,nan
NDRAW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
EIGI,USD,United States,0.5538461538461539,Technology,Computer Services,-0.11629117859145331,-0.19090923247825942,0.07067666861487622,0.02641637174065637,0.025589289925662163,0.028859258843577356,0.44680501982934656,0.40924067127514546,-0.05994211805413452
WATT,USD,United States,0.5166666666666667,Industrials,Electrical Components & Equipment,-0.6179864907068306,-0.40612640892456864,0.037996734595107516,0.06028014792902049,0.09546879651446383,0.07170488432341979,1.1349982851423481,0.943533559241231,-0.3819275857205975
EFOI,USD,United States,0.5083798882681564,Consumer Goods,Durable Household Products,-0.6168227477066694,-0.40000049008701943,0.9880376518798804,0.048249084593117345,0.04890952217795105,0.050763581907882466,0.8726669635025932,0.7317335975182311,-0.38098687227706507
EHR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ERII,USD,United States,0.4921875,Industrials,Industrial Machinery,0.08486606566596364,-0.06256966855864332,0.24665698317929577,0.0299111013498433,0.03019757828653192,0.05523684205866053,0.8611521817386455,0.46338078957866113,0.04156904027815833
EGC,USD,United States,0.6,Oil & Gas,Exploration & Production,nan,nan,0.01675994850345285,nan,nan,0.04774159816659447,0.7351408218193581,nan,nan
ENG,USD,United States,0.5577889447236181,Industrials,Business Support Services,-0.5756060594791242,-0.28431367629755344,0.28047712851940054,0.04566735999339108,0.04454874491192756,0.04995380769807608,0.7543966961709827,0.69408378066696,-0.34854475171284727
ENPH,USD,United States,0.5421686746987951,Oil & Gas,Renewable Energy Equipment,4.878580228100308,0.7958763633901839,0.8414380128100762,0.04726247008727884,0.04981190482374145,0.05291295451211145,0.8335330180577242,0.7382633833634349,1.4245783608908802
ESGR,USD,Bermuda,0.4482758620689655,Financials,Reinsurance,-0.07239981837042139,-0.1722780942740145,0.029898011042060767,0.013684220956870212,0.012588167562661111,0.023438515394963905,0.37094307795339165,0.21375436458686123,-0.036879975480948346
ESGRP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ENFC,USD,United States,0.33962264150943394,Financials,Consumer Finance,-0.007780449049351276,-0.14048946391543013,0.09975938463060496,0.016201792565326206,0.01454518406470758,0.013124615220704731,0.19740599607980164,0.24085696210593324,-0.0038978210290628867
ENTG,USD,United States,0.4371859296482412,Technology,Semiconductors,0.5698261529296167,0.22371048929021758,0.2666729987175488,0.024141044932590842,0.022674104446258784,0.033721223322297864,0.5218649134317296,0.37632164733945467,0.2529270341602565
ENTX,USD,Israel,0.4444444444444444,nan,nan,nan,-0.3132531576619544,0.30819643712222217,nan,nan,0.061541543408591595,0.9124229138800757,nan,nan
ENTXW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
EBTC,USD,United States,0.46745562130177515,Financials,Banks,-0.09090016111311319,-0.16926997863508333,-0.11575902016408901,0.01877914588418014,0.018199957390684304,0.02566408645249997,0.38114341549427627,0.2945393942315233,-0.046532727941390295
EFSC,USD,United States,0.40703517587939697,Financials,Banks,0.05390072216462681,-0.23071343972430922,0.08109225053590687,0.01533318408718189,0.01409432487001583,0.027760148997570164,0.4169838442050241,0.23754066645595215,0.02659666966371299
EPZM,USD,United States,0.5217391304347826,Health Care,Biotechnology,-0.3409567292490566,0.11792451632884488,0.9237018535142921,0.04706468346178696,0.0447527357268977,0.05018139664313621,0.7883924150282474,0.7336658069816552,-0.18818519922894772
PLUS,USD,United States,0.4120603015075377,Technology,Computer Services,0.31135262020338733,-0.05609488564444772,0.2294506493925063,0.015909729954900864,0.01917127437014733,0.02381882993101946,0.36731915046390534,0.2485179264480537,0.14514305665422755
EQIX,USD,United States,0.4175257731958763,Financials,Speciality REITs,0.2027662140316819,0.04630001279789564,0.2771044785692645,0.014637208364933419,0.013814809560294367,0.028019399182473335,0.443633434278848,0.23050698783807458,0.09670698640597797
